topic,word,pronunciation,word_type,meaning,example_en,example_vi,image_url,audio_url
148,live,/lɪv/,v,"sống, sinh sống",My parents live in New York.,Ba mẹ tôi sống tại New York.,https://audio.tudienkala.com/data/cache/images/300x225/l/i/live-l61.jpg,https://audio.tudienkala.com/audio/l/i/live-l6.mp3
148,local,/ˈləʊkl/,adj,mang tính địa phương,PTV is a channel of Phu Tho province. So it is local.,PTV là một kênh truyền hình của tỉnh Phú Thọ. Vì vậy nó mang tính địa phương.,https://audio.tudienkala.com/data/images_example/300x225/p/t/ptv_is_a_c_ex1_56248cf47f8b9af80c0120a1.jpg,https://audio.tudienkala.com/audio/l/o/local.mp3
148,lock,/lɒk/,v,khóa,He locked the confidential documents in his filing cabinet.,Anh ta khóa các tài liệu mật trong tủ đựng tài liệu.,https://audio.tudienkala.com/data/cache/images/300x225/l/o/lock1.png,https://audio.tudienkala.com/audio/l/o/lock.mp3
148,lonely,/ˈləʊnli/,adj,cô đơn,She lives alone and often feels lonely.,Cô ấy sống một mình và thường cảm thấy cô đơn.,https://audio.tudienkala.com/data/cache/images/300x225/l/o/lonely2.jpg,https://audio.tudienkala.com/audio/l/o/lonely.mp3
148,lose,/luːz/,v,"làm mất, thất lạc, không thể tìm thấy",I often lose my keys.,Tôi thường làm mất chìa khóa của mình.,https://audio.tudienkala.com/data/cache/images/300x225/l/o/lose2.gif,https://audio.tudienkala.com/audio/l/o/lose.mp3
148,loud,/laʊd/,adj,to,That music is too loud - please turn it down.,"Tiếng nhạc to quá, làm ơn vặn nhỏ nó xuống.",https://audio.tudienkala.com/data/cache/images/300x225/l/o/loud1.jpg,https://audio.tudienkala.com/audio/l/o/loud.mp3
148,lovely,/ˈlʌvli/,adj,"xinh đẹp, đáng yêu",Da Lat is a lovely resort city with many flowers and pleasant weather.,Đà Lạt là một thành phố nghỉ dưỡng xinh đẹp với rất nhiều hoa và tiết trời dễ chịu.,https://audio.tudienkala.com/data/images_example/300x225/d/a/da_lat_is__ex1_56248cf37f8b9af80c011e85.jpg,https://audio.tudienkala.com/audio/l/o/lovely.mp3
148,luggage,/ˈlʌɡɪdʒ/,n,"hành lý, đồ đạc",There's room for one more piece of luggage.,Vẫn còn chỗ cho một kiện hành lý nữa.,https://audio.tudienkala.com/data/cache/images/300x225/l/u/luggage1.png,https://audio.tudienkala.com/audio/l/u/luggage.mp3
148,main,/meɪn/,adj,"chính yếu, chủ đạo",Mr Snape is not the main character in the famous film “Harry Potter”.,Thầy Snape không phải là nhân vật chính trong bộ phim nổi tiếng Harry Potter.,https://audio.tudienkala.com/data/cache/images/300x225/m/a/main2.png,https://audio.tudienkala.com/audio/m/a/main.mp3
148,married,/ˈmærid/,adj,lập gia đình,When are you getting married?,Khi nào bạn sẽ kết hôn?,https://audio.tudienkala.com/data/cache/images/300x225/m/a/married1.png,https://audio.tudienkala.com/audio/m/a/married.mp3
148,maybe,/ˈmeɪbi/,adv,có lẽ,"Maybe he'll come, maybe he won't.","Có lẽ anh ấy sẽ đến, có lẽ sẽ không.",https://audio.tudienkala.com/data/cache/images/300x225/m/a/maybe1.jpg,https://audio.tudienkala.com/audio/m/a/maybe.mp3
148,meal,/miːl/,n,bữa ăn,Try not to eat between meals.,Cố gắng không ăn giữa các bữa ăn.,https://audio.tudienkala.com/data/cache/images/300x225/m/e/meal2.jpg,https://audio.tudienkala.com/audio/m/e/meal.mp3
148,mean,/mi:n/,v,"nghĩa là, có nghĩa là","These words mean ""and so on"".","Những từ này có nghĩa là ""còn nữa"".",https://audio.tudienkala.com/data/images_example/300x225/t/h/these_word_ex1_5624bed17f8b9ac711196704.png,https://audio.tudienkala.com/audio/m/e/mean.mp3
148,means,/miːnz/,n,phương tiện,The telephone is a means of communication.,Điện thoại là một phương tiện liên lạc.,https://audio.tudienkala.com/data/cache/images/300x225/m/e/means1.jpg,https://audio.tudienkala.com/audio/m/e/means.mp3
148,media,/ˈmiːdɪə/,n,truyền thông,He became a media star for his part in the protests.,Ông ấy đã trở thành một ngôi sao truyền thông bởi sự tham gia của ông trong các cuộc biểu tình.,https://audio.tudienkala.com/data/cache/images/300x225/m/e/media1.jpg,https://audio.tudienkala.com/audio/m/e/media.mp3
148,memory,/ˈmeməri/,n,trí nhớ,She has a bad memory for names.,Cô ấy nhớ tên người khác rất kém.,https://audio.tudienkala.com/data/cache/images/300x225/m/e/memory1.png,https://audio.tudienkala.com/audio/m/e/memory.mp3
148,message,/ˈmesɪdʒ/,n,"thông báo, lời nhắn",Jenny's not here at the moment. Can I take a message?,Jenny giờ không ở đây. Tôi có thể nhận lời nhắn không?,https://audio.tudienkala.com/data/cache/images/300x225/m/e/message1.png,https://audio.tudienkala.com/audio/m/e/message.mp3
148,middle,/ˈmɪdl/,adj,giữa,She's the middle child of three.,Cô ấy là con giữa trong ba người.,https://audio.tudienkala.com/data/cache/images/300x225/m/i/middle1.jpg,https://audio.tudienkala.com/audio/m/i/middle.mp3
148,million,/ˈmɪljən/,n,triệu,It must be worth a million dollars.,Nó phải có giá trị một triệu đô la.,https://audio.tudienkala.com/data/cache/images/300x225/m/i/million1.jpg,https://audio.tudienkala.com/audio/m/i/million.mp3
149,miss,/'mis/,v,thấy nhớ (ai đó),I am going to miss talking with her about my confessions.,Tôi sẽ nhớ việc nói chuyện với cô ấy về những lời thú nhận của mình.,https://audio.tudienkala.com/data/cache/images/300x225/m/i/miss1.png,https://audio.tudienkala.com/audio/m/i/miss.mp3
149,modern,/ˈmɑːdərn/,adj,hiện đại,Hanoi is more modern than Yen Bai.,Hà Nội thì hiện đại hơn Yên Bái.,https://audio.tudienkala.com/data/images_example/300x225/h/a/hanoi_is_m_ex1_56248cf37f8b9af80c011e25.jpg,https://audio.tudienkala.com/audio/m/o/modern.mp3
149,moment,/ˈmoʊmənt/,n,"khoảnh khắc, chốc lát",He thought for a moment before replying.,Anh ta đã suy nghĩ một chốc lát trước khi trả lời,https://audio.tudienkala.com/data/cache/images/300x225/m/o/moment1.jpg,https://audio.tudienkala.com/audio/m/o/moment.mp3
149,nature,/ˈneɪtʃər/,n,thiên nhiên,Can you name different things in nature in English?,Bạn có thể kể tên một số sự vật trong tự nhiên bằng tiếng Anh không?,https://audio.tudienkala.com/data/cache/images/300x225/n/a/nature1.png,https://audio.tudienkala.com/audio/n/a/nature.mp3
149,need,/ni:d/,v,cần,Do you need me to help?,Bạn có cần tôi giúp đỡ không?,https://audio.tudienkala.com/data/cache/images/300x225/n/e/need1.jpg,https://audio.tudienkala.com/audio/n/e/need.mp3
149,network,/ˈnetwɜːrk/,v,nối mạng,People stay after the speech to network.,Mọi người ở lại sau bài phát biểu để làm quen với những người cùng chí hướng.,https://audio.tudienkala.com/data/cache/images/300x225/n/e/network1.jpg,https://audio.tudienkala.com/audio/n/e/network.mp3
149,opposite,/ˈɒpəzɪt/,prep,đối diện,Two women are sitting opposite each other.,Hai người phụ nữ đang ngồi đối diện nhau.,https://audio.tudienkala.com/data/images_example/300x225/t/w/two_women__ex1_56248cee7f8b9af60c142f0f.jpg,https://audio.tudienkala.com/audio/o/p/opposite.mp3
149,order,/'ɔ:də/,n,đơn đặt hàng,The customer placed an order for ten new chairs.,Người khách hàng đưa đơn đặt hàng 10 cái ghế mới.,https://audio.tudienkala.com/data/images_example/300x225/t/h/the_custom_ex1_56248cf37f8b9af80c011edd.jpg,https://audio.tudienkala.com/audio/o/r/order.mp3
149,owner,/ˈəʊnər/,n,người sở hữu,Are you the owner of this car?,Bạn là người sở hữu chiếc ô tô này à?,https://audio.tudienkala.com/data/cache/images/300x225/o/w/owner1.jpg,https://audio.tudienkala.com/audio/o/w/owner.mp3
149,pair,/peər/,n,"cặp, đôi",This pair fits perfectly.,Đôi này vừa khít.,https://audio.tudienkala.com/data/images_example/300x225/t/h/this_pair__ex2_587727457f8b9af52f8b456d.jpg,https://audio.tudienkala.com/audio/p/a/pair.mp3
149,palace,/ˈpælɪs/,n,cung điện,The Royal palace in Stockholm is one of the largest palaces in Europe.,Cung Điện Hoàng Gia tại Stockholm là một trong những cung điện lớn nhất tại Châu Âu.,https://audio.tudienkala.com/data/cache/images/300x225/p/a/palace2.jpg,https://audio.tudienkala.com/audio/p/a/palace.mp3
149,pass,/pɑːs/,v,đi qua,The road was so narrow that cars were unable to pass.,Con đường quá hẹp xe ô tô đã không thể vượt qua.,https://audio.tudienkala.com/data/cache/images/300x225/p/a/pass2.jpg,https://audio.tudienkala.com/audio/p/a/pass.mp3
149,passenger,/ˈpæsəndʒər/,n,hành khách,That is passenger and cargo ship.,Đó là tàu vừa chở hành khách vừa chở hàng.,https://audio.tudienkala.com/data/cache/images/300x225/p/a/passenger2.jpg,https://audio.tudienkala.com/audio/p/a/passenger.mp3
149,patient,/ˈpeɪʃənt/,n,bệnh nhân,I am a patient of Dr. Stephens; could I make an appointment to see her?,"Tôi là một bệnh nhân của bác sĩ Stephens, tôi có thể hẹn gặp bà ấy được không?",https://audio.tudienkala.com/data/cache/images/300x225/p/a/patient1.png,https://audio.tudienkala.com/audio/p/a/patient.mp3
149,per cent,/pər ˈsent/,adj,phần trăm,House prices rose five per cent last year.,Gía nhà tăng năm phần trăm vào năm ngoái.,https://audio.tudienkala.com/data/cache/images/300x225/p/e/per_cent2.gif,https://audio.tudienkala.com/audio/p/e/per_cent.mp3
149,perfect,/pə'fekt/,adj,"hoàn hảo, đầy đủ",She strove to be the perfect wife.,Cô ấy phấn đấu trở thành người vợ hoàn hảo.,https://audio.tudienkala.com/data/cache/images/300x225/p/e/perfect1.png,https://audio.tudienkala.com/audio/p/e/perfect.mp3
149,pick,/pik/,v,"hái, nhặt",They are picking ripe tomatoes.,Họ đang hái cà chua chín.,https://audio.tudienkala.com/data/cache/images/300x225/p/i/pick1.jpg,https://audio.tudienkala.com/audio/p/i/pick.mp3
149,planet,/ˈplænɪt/,n,hành tinh,I can't imagine life on other planets.,Tôi không thể tưởng tượng cuộc sống trên các hành tinh khác.,https://audio.tudienkala.com/data/cache/images/300x225/p/l/planet2.png,https://audio.tudienkala.com/audio/p/l/planet.mp3
149,popular,/ˈpɒpjələr/,adj,"nổi tiếng, phổ biến",Tea is the most popular drink in Britain.,Trà là đồ uống phổ biến nhất tại nước Anh.,https://audio.tudienkala.com/data/images_example/300x225/t/e/tea_is_the_ex1_587728497f8b9a22308b4637.jpg,https://audio.tudienkala.com/audio/p/o/popular.mp3
149,position,/pəˈzɪʃn/,n,vị trí,I'm writing to apply for the position of a volunteer guide.,Tôi viết thư để ứng tuyển vị trí hướng dẫn viên tình nguyện.,https://audio.tudienkala.com/data/images_example/300x225/i/m/im_writing_ex1_56248cfb7f8b9afa0cb17d50.jpg,https://audio.tudienkala.com/audio/p/o/position.mp3
149,possible,/ˈpɒsɪb(ə)l/,adj,có thể,Contact me as soon as possible.,Liên lạc với tôi sớm nhất có thể.,https://audio.tudienkala.com/data/images_example/300x225/c/o/contact_me_ex1_5624becf7f8b9ac711196338.jpg,https://audio.tudienkala.com/audio/p/o/possible.mp3
149,pour,/poʊr/,v,"đổ, rót",Please pour the sauce over the cake.,Vui lòng đổ nước xốt lên trên bánh.,https://audio.tudienkala.com/data/cache/images/300x225/p/o/pour1.jpg,https://audio.tudienkala.com/audio/p/o/pour.mp3
149,power,/ˈpaʊər/,n,"điện, năng lượng",They sometimes cut the power in the summer.,Họ đôi khi cắt điện vào mùa hè.,https://audio.tudienkala.com/data/cache/images/300x225/p/o/power1.jpg,https://audio.tudienkala.com/audio/p/o/power.mp3
149,practice,/'præktis/,v,"thực hành, rèn luyện",Bill practiced answering the telephone until he was satisfied.,Bill thực tập trả lời điện thoại cho đến khi anh ta cảm thấy hài lòng.,https://audio.tudienkala.com/data/cache/images/300x225/p/r/practice1.jpeg,https://audio.tudienkala.com/audio/p/r/practice.mp3
149,pray,/preɪ/,v,cầu nguyện,I pray for peace all over the world.,Tôi cầu nguyện hòa bình trên toàn thế giới.,https://audio.tudienkala.com/data/cache/images/300x225/p/r/pray1.png,https://audio.tudienkala.com/audio/p/r/pray.mp3
149,prefer,/prɪˈfɜ:r/,v,thích hơn,I prefer reading a book to watching TV.,Tôi thích đọc sách hơn xem TV.,https://audio.tudienkala.com/data/cache/images/300x225/p/r/prefer1.png,https://audio.tudienkala.com/audio/p/r/prefer.mp3
149,prepare,/prɪˈper/,v,chuẩn bị,The children are preparing to leave for Halloween.,Các em đang chuẩn bị đi dự lễ Halloween.,https://audio.tudienkala.com/data/cache/images/300x225/p/r/prepare1.jpg,https://audio.tudienkala.com/audio/p/r/prepare.mp3
149,president,/ˈprezɪdənt/,n,"hiệu trưởng, chủ tịch",Mr. Trung is the president of my school.,Ông Trung là hiệu trưởng của trường tôi.,https://audio.tudienkala.com/data/cache/images/300x225/p/r/president1.png,https://audio.tudienkala.com/audio/p/r/president.mp3
149,press,/pres/,v,"ấn, nhấn",You need to press this button to start the machine.,Ấn cái nút này để khởi động máy.,https://audio.tudienkala.com/data/cache/images/300x225/p/r/press1.jpg,https://audio.tudienkala.com/audio/p/r/press.mp3
149,prize,/praiz/,n,giải thưởng,Everybody tries their best to win the prize.,Tất cả mọi người cố gắng hết sức để giành giải thưởng.,https://audio.tudienkala.com/data/cache/images/300x225/p/r/prize1.png,https://audio.tudienkala.com/audio/p/r/prize.mp3
149,problem,/ˈprɒbləm/,n,vấn đề,Let me know if you have any problems.,Hãy cho tôi biết nếu bạn có bất kỳ vấn đề gì.,https://audio.tudienkala.com/data/cache/images/300x225/p/r/problem1.jpg,https://audio.tudienkala.com/audio/p/r/problem.mp3
149,produce,/prə'dju:s/,v,"sản xuất, sản sinh, tạo ra",People produce a lot of goods every year.,Người sản xuất rất nhiều hàng hóa mỗi năm.,https://audio.tudienkala.com/data/cache/images/300x225/p/r/produce1.jpg,https://audio.tudienkala.com/audio/p/r/produce.mp3
149,product,/ˈprɒdʌkt/,n,sản phẩm,The new product took more than three years to develop before being put on the market.,Sản phẩm mới mất hơn ba năm để phát triển trước khi được đưa ra thị trường.,https://audio.tudienkala.com/data/cache/images/300x225/p/r/product1.png,https://audio.tudienkala.com/audio/p/r/product.mp3
149,project,/ˈprɒdʒekt/,v,"kế hoạch, đồ án, dự án",The director projects that the company will need to hire ten new employees his year.,Người giám đốc lập kế hoạch là công ty sẽ cần phải thuê 10 nhân viên mới trong năm nay.,https://audio.tudienkala.com/data/cache/images/300x225/p/r/project2.png,https://audio.tudienkala.com/audio/p/r/project.mp3
149,protect,/prəˈtekt/,v,"bảo vệ, bảo hộ, che chở",Consumer laws are designed to protect the public against unscrupulous vendors.,Luật tiêu dùng được thiết kế để bảo vệ công chúng trước những kẻ bán hàng vô lương tâm.,https://audio.tudienkala.com/data/cache/images/300x225/p/r/protect1.png,https://audio.tudienkala.com/audio/p/r/protect.mp3
149,provide,/prəˈvaɪd/,v,cung cấp,He provides food for the poor on Sunday mornings.,Anh ấy cung cấp đồ ăn cho người nghèo vào các sáng Chủ nhật.,https://audio.tudienkala.com/data/images_example/300x225/h/e/he_provide_ex1_56248d017f8b9afc0c29827d.jpg,https://audio.tudienkala.com/audio/p/r/provide.mp3
149,public,/ˈpʌblɪk/,adj,"công cộng, công",The public services here are quite good.,Các dịch vụ công cộng ở đây là khá tốt.,https://audio.tudienkala.com/data/cache/images/300x225/p/u/public1.jpg,https://audio.tudienkala.com/audio/p/u/public.mp3
149,punch,/pʌntʃ/,n,cú đấm,He packed a punch for enemy.,Anh ta nện kẻ thù một cú đấm.,https://audio.tudienkala.com/data/cache/images/300x225/p/u/punch2.png,https://audio.tudienkala.com/audio/p/u/punch.mp3
149,realize,/ˈriːəlaɪz/,v,"nhận ra, nhận thức",I don't think you realize how important this is to her.,Tôi không nghĩ bạn nhận thức được điều đó quan trọng như thế nào với cô ấy.,https://audio.tudienkala.com/data/cache/images/300x225/r/e/realize1.jpg,https://audio.tudienkala.com/audio/r/e/realize.mp3
